 "command";"executable";"width";"depth";"end time" ;"branch-misses";"branch-misses (of all branches          (72.30%))";"branches";"branches (M/sec                    (86.17%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (85.73%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (M/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (72.35%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (86.18%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1563298.0;0.0154;101614952.0;1080.854;0.0;0.0;0.0;0.0;259270646.0;2.758;543910384.0;2.1;129.0;0.001;27975843.0;0.1079;54237944.0;0.20920000000000002;94.013541;0.999;0.094115459
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1528707.0;0.015;101624612.0;1073.162;1.0;0.011;0.0;0.0;259250404.0;2.738;543907551.0;2.1;133.0;0.001;28102383.0;0.1084;57007267.0;0.21989999999999998;94.69639;0.999;0.094837754
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1551812.0;0.015300000000000001;101621915.0;1071.863;0.0;0.0;0.0;0.0;259277601.0;2.735;543930847.0;2.1;130.0;0.001;28724246.0;0.1108;57119139.0;0.22030000000000002;94.808685;0.999;0.094934165
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1540787.0;0.0152;101609559.0;1078.197;0.0;0.0;0.0;0.0;259260614.0;2.751;543816157.0;2.1;130.0;0.001;27314233.0;0.1054;55572579.0;0.2144;94.24022;0.999;0.094335101
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1560900.0;0.0154;101654620.0;1080.492;1.0;0.011;0.0;0.0;259243422.0;2.756;543974741.0;2.1;135.0;0.001;27316618.0;0.1054;54086713.0;0.2086;94.081785;0.998;0.094223997
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1586526.0;0.015600000000000001;101630434.0;1068.986;0.0;0.0;0.0;0.0;259270226.0;2.727;543937039.0;2.1;135.0;0.001;29097261.0;0.11220000000000001;56716144.0;0.2188;95.071786;0.999;0.095170785
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1514129.0;0.0149;101498229.0;1095.526;1.0;0.011;0.0;0.0;264639857.0;2.856;543290317.0;2.05;133.0;0.001;28099267.0;0.10619999999999999;56823719.0;0.2147;92.647973;0.999;0.092777648
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1609429.0;0.0158;101630229.0;1063.371;1.0;0.01;0.0;0.0;259233502.0;2.712;544016071.0;2.1;131.0;0.001;28289238.0;0.1091;57178712.0;0.2206;95.573671;0.999;0.095684013
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1542631.0;0.0152;101619609.0;1081.375;0.0;0.0;0.0;0.0;259275676.0;2.759;543872252.0;2.1;134.0;0.001;26993025.0;0.1041;54459370.0;0.21;93.972606;0.998;0.094129508
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1602679.0;0.0158;101624377.0;1073.712;1.0;0.011;0.0;0.0;259239358.0;2.739;543937115.0;2.1;131.0;0.001;28190945.0;0.10869999999999999;55929959.0;0.2157;94.647708;0.999;0.094782833
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1492209.0;0.0148;100712939.0;1017.832;0.0;0.0;0.0;0.0;263576492.0;2.664;539743488.0;2.05;135.0;0.001;27756639.0;0.10529999999999999;53732116.0;0.2039;98.948454;0.998;0.099168975
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1532208.0;0.0151;101643185.0;1076.154;0.0;0.0;0.0;0.0;259282474.0;2.745;543905276.0;2.1;133.0;0.001;27841891.0;0.1074;55584406.0;0.2144;94.450415;0.999;0.094543862
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1589833.0;0.015600000000000001;101610085.0;1074.483;0.0;0.0;0.0;0.0;259272330.0;2.742;543881296.0;2.1;133.0;0.001;27687622.0;0.10679999999999999;55358410.0;0.21350000000000002;94.566466;0.999;0.094666247
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1563329.0;0.0154;101653393.0;1081.57;0.0;0.0;1.0;0.011;259284917.0;2.759;543970810.0;2.1;131.0;0.001;27394250.0;0.1057;54138209.0;0.20879999999999999;93.986926;0.999;0.094082773
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1619546.0;0.0159;101631589.0;1060.868;0.0;0.0;1.0;0.01;259269640.0;2.706;543969313.0;2.1;135.0;0.001;29178721.0;0.1125;58919364.0;0.2273;95.800427;0.999;0.095899584
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1601075.0;0.0158;101642060.0;1073.351;0.0;0.0;0.0;0.0;259287508.0;2.738;543976304.0;2.1;132.0;0.001;27688872.0;0.10679999999999999;54699592.0;0.21100000000000002;94.696011;0.999;0.094787598
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1596786.0;0.015700000000000002;101646271.0;1064.183;0.0;0.0;0.0;0.0;259268238.0;2.714;544003904.0;2.1;134.0;0.001;28495749.0;0.1099;57403919.0;0.2214;95.515774;0.999;0.095641502
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1491063.0;0.0147;101645434.0;1101.585;0.0;0.0;0.0;0.0;262243719.0;2.842;543735059.0;2.07;133.0;0.001;27034509.0;0.10310000000000001;55529894.0;0.21170000000000003;92.271958;0.998;0.092421015
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1589977.0;0.015600000000000001;101618081.0;1070.392;1.0;0.011;0.0;0.0;259242578.0;2.731;543874654.0;2.1;129.0;0.001;27655306.0;0.1067;56812733.0;0.2191;94.93541;0.999;0.095037423
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1537134.0;0.0151;101615867.0;1079.768;0.0;0.0;0.0;0.0;259275377.0;2.755;543858198.0;2.1;135.0;0.001;27413372.0;0.1057;54775612.0;0.2113;94.108991;0.999;0.09420717
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1523586.0;0.015;101432525.0;1119.494;1.0;0.011;0.0;0.0;264472257.0;2.919;543248627.0;2.05;135.0;0.001;28765935.0;0.10880000000000001;57742110.0;0.2183;90.605654;0.998;0.090749893
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1597192.0;0.015700000000000002;101620062.0;1074.356;0.0;0.0;0.0;0.0;259270301.0;2.741;543902342.0;2.1;134.0;0.001;27970913.0;0.1079;54834073.0;0.2115;94.586928;0.999;0.094681381
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1538448.0;0.0151;101616986.0;1081.933;0.0;0.0;1.0;0.011;259287810.0;2.761;543968692.0;2.1;135.0;0.001;26701543.0;0.10300000000000001;54353535.0;0.2096;93.921675;0.999;0.094048963
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1560806.0;0.0154;101636450.0;1081.602;0.0;0.0;0.0;0.0;259271923.0;2.759;543879079.0;2.1;131.0;0.001;26764043.0;0.1032;54291997.0;0.2094;93.968425;0.999;0.094069377
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1599602.0;0.015700000000000002;101649479.0;1072.331;0.0;0.0;0.0;0.0;259281387.0;2.735;543973783.0;2.1;133.0;0.001;27573834.0;0.1063;55131478.0;0.2126;94.792981;0.999;0.094889121
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1535474.0;0.0151;101615958.0;1070.159;0.0;0.0;0.0;0.0;259266047.0;2.73;543916918.0;2.1;131.0;0.001;28393603.0;0.10949999999999999;55881256.0;0.2155;94.9541;0.999;0.095048979
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1543040.0;0.0152;101612892.0;1068.666;1.0;0.011;0.0;0.0;259258254.0;2.727;543955948.0;2.1;134.0;0.001;28128774.0;0.1085;57634407.0;0.2223;95.083899;0.999;0.095191593
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1536012.0;0.0151;101630752.0;1072.82;0.0;0.0;1.0;0.011;259282410.0;2.737;543844825.0;2.1;133.0;0.001;28419628.0;0.1096;57457317.0;0.2216;94.732361;0.999;0.094863216
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1588011.0;0.015600000000000001;101628013.0;1053.899;0.0;0.0;0.0;0.0;268541620.0;2.785;543867996.0;2.03;129.0;0.001;29667186.0;0.1105;60454035.0;0.22510000000000002;96.430463;0.999;0.096553136
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1522811.0;0.015;101621917.0;1084.852;1.0;0.011;0.0;0.0;259235667.0;2.767;543825509.0;2.1;135.0;0.001;27139347.0;0.1047;54655154.0;0.2108;93.673561;0.999;0.093806041
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1536705.0;0.0151;101637071.0;1085.935;0.0;0.0;0.0;0.0;259284471.0;2.77;543928729.0;2.1;130.0;0.001;26906164.0;0.1038;53558204.0;0.2066;93.594076;0.999;0.09368907
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1483218.0;0.0146;101610157.0;1079.131;1.0;0.011;1.0;0.011;262227901.0;2.785;543850546.0;2.07;129.0;0.001;27532250.0;0.105;56226111.0;0.2144;94.159283;0.999;0.094273679
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1566053.0;0.0154;101622485.0;1078.106;1.0;0.011;0.0;0.0;259251721.0;2.75;543829982.0;2.1;133.0;0.001;27336164.0;0.1054;54723956.0;0.21109999999999998;94.260221;0.999;0.094397847
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1614669.0;0.0159;101628654.0;1065.209;1.0;0.01;0.0;0.0;259243554.0;2.717;544047355.0;2.1;135.0;0.001;29264096.0;0.11289999999999999;56672363.0;0.2186;95.407278;0.999;0.095512038
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1528018.0;0.015;101629830.0;1079.676;0.0;0.0;0.0;0.0;259271569.0;2.754;544011482.0;2.1;132.0;0.001;26740981.0;0.10310000000000001;54888250.0;0.21170000000000003;94.129905;0.999;0.094259412
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1521168.0;0.015;101636796.0;1073.719;0.0;0.0;0.0;0.0;259282827.0;2.739;543883392.0;2.1;131.0;0.001;28563686.0;0.11019999999999999;56509622.0;0.21789999999999998;94.658637;0.999;0.094757871
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1567453.0;0.0154;101619080.0;1078.342;0.0;0.0;1.0;0.011;259275874.0;2.751;543936996.0;2.1;135.0;0.001;28242125.0;0.10890000000000001;55308323.0;0.2133;94.236424;0.999;0.094339836
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1540205.0;0.0152;101547564.0;1093.832;0.0;0.0;0.0;0.0;265216069.0;2.857;543514151.0;2.05;132.0;0.001;27050463.0;0.102;56434854.0;0.21280000000000002;92.836561;0.999;0.092960546
"./build/Benchmark/adevs_devstone classic  -w 4 -d 3 -t 4000000";"adevs_devstone";4;3;4000000;1534792.0;0.0151;101467174.0;1098.362;0.0;0.0;0.0;0.0;265002274.0;2.869;543046811.0;2.05;135.0;0.001;27443229.0;0.1036;56591853.0;0.21359999999999998;92.380441;0.999;0.092507728
