 "command";"executable";"nodes";"atomics/node";"iterations";"% remotes";"end time" ;"branch-misses";"branch-misses (of all branches          (83.33%))";"branches";"branches (M/sec                    (83.35%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (83.35%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (66.70%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (83.35%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13145109.0;0.004699999999999999;2820333291.0;752.442;3.0;0.001;0.0;0.0;10428849720.0;2.782;19757561432.0;1.89;152.0;0.041;1271913680.0;0.122;3573273718.0;0.34259999999999996;3748.240391;1.001;3.744631812
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13131635.0;0.004699999999999999;2820667061.0;796.286;4.0;0.001;1.0;0.0;10424277817.0;2.943;19762026274.0;1.9;152.0;0.043;1270595246.0;0.1219;3570400256.0;0.3425;3542.276981;1.001;3.538831456
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13181294.0;0.004699999999999999;2820165600.0;803.191;3.0;0.001;0.0;0.0;10427751284.0;2.97;19761455554.0;1.9;152.0;0.043;1273917635.0;0.1222;3574657555.0;0.3428;3511.202171;1.001;3.50779279
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13146624.0;0.004699999999999999;2819929880.0;812.535;3.0;0.001;0.0;0.0;10420961070.0;3.003;19758067590.0;1.9;147.0;0.042;1268785787.0;0.12179999999999999;3567388827.0;0.3423;3470.535033;1.001;3.467603379
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13124830.0;0.004699999999999999;2820621327.0;828.056;3.0;0.001;0.0;0.0;10419969170.0;3.059;19760627956.0;1.9;153.0;0.045;1269868187.0;0.1219;3567640752.0;0.34240000000000004;3406.316079;1.001;3.403006577
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13129795.0;0.004699999999999999;2820638788.0;776.959;3.0;0.001;0.0;0.0;10421661372.0;2.871;19761453433.0;1.9;150.0;0.041;1270939251.0;0.122;3565134873.0;0.3421;3630.358939;1.001;3.626811387
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13141167.0;0.004699999999999999;2820541522.0;763.153;3.0;0.001;1.0;0.0;11239378451.0;3.041;19761918522.0;1.76;152.0;0.041;1440179875.0;0.1281;4402900835.0;0.3917;3695.905391;1.001;3.69232956
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13117238.0;0.004699999999999999;2820770589.0;795.836;3.0;0.001;0.0;0.0;10417767567.0;2.939;19757555742.0;1.9;150.0;0.042;1270483542.0;0.122;3566765278.0;0.34240000000000004;3544.410598;1.001;3.540928573
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13123348.0;0.004699999999999999;2820746679.0;800.186;3.0;0.001;0.0;0.0;10424411303.0;2.957;19760672172.0;1.9;151.0;0.043;1269417718.0;0.12179999999999999;3571046938.0;0.34259999999999996;3525.1143;1.001;3.521680395
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13123152.0;0.004699999999999999;2820438308.0;824.512;3.0;0.001;0.0;0.0;10426224628.0;3.048;19760695582.0;1.9;153.0;0.045;1271699604.0;0.122;3571283474.0;0.3425;3420.735933;1.001;3.417421137
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13117169.0;0.004699999999999999;2820226448.0;801.256;3.0;0.001;0.0;0.0;10425775017.0;2.962;19758361043.0;1.9;149.0;0.042;1270808451.0;0.1219;3572112425.0;0.34259999999999996;3519.759202;1.001;3.516397715
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13133734.0;0.004699999999999999;2820671670.0;829.544;3.0;0.001;1.0;0.0;10421927293.0;3.065;19760322504.0;1.9;153.0;0.045;1269780818.0;0.12179999999999999;3569086052.0;0.3425;3400.267253;1.001;3.397048389
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13150604.0;0.004699999999999999;2820684428.0;818.124;3.0;0.001;0.0;0.0;10421174569.0;3.023;19761077379.0;1.9;151.0;0.044;1269964411.0;0.1219;3568422628.0;0.34240000000000004;3447.747214;1.001;3.444398418
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13121823.0;0.004699999999999999;2818432138.0;790.068;3.0;0.001;0.0;0.0;10419825505.0;2.921;19759542694.0;1.9;152.0;0.043;1270103544.0;0.1219;3567443514.0;0.34240000000000004;3567.327285;1.001;3.563870983
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13109305.0;0.0046;2819656983.0;767.47;4.0;0.001;0.0;0.0;11183418592.0;3.044;19759831578.0;1.77;153.0;0.042;1429263303.0;0.1278;4346654915.0;0.3887;3673.962336;1.001;3.670427607
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13119801.0;0.004699999999999999;2820743990.0;806.361;2.0;0.001;0.0;0.0;10423838467.0;2.98;19761140039.0;1.9;147.0;0.042;1272807174.0;0.12210000000000001;3570449350.0;0.3425;3498.115672;1.001;3.494683203
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13098222.0;0.0046;2820632494.0;806.745;3.0;0.001;0.0;0.0;10417278957.0;2.98;19760839845.0;1.9;147.0;0.042;1269513432.0;0.1219;3564929592.0;0.3422;3496.31424;1.001;3.492886994
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13128108.0;0.004699999999999999;2820476304.0;769.931;4.0;0.001;1.0;0.0;11185312151.0;3.053;19762064844.0;1.77;151.0;0.041;1434705928.0;0.1283;4354603152.0;0.3893;3663.283546;1.001;3.659750427
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13137676.0;0.004699999999999999;2820543522.0;792.612;3.0;0.001;2.0;0.001;10549227971.0;2.964;19761364582.0;1.87;146.0;0.041;1297381057.0;0.12300000000000001;3695644284.0;0.3503;3558.541578;1.001;3.555109175
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13114906.0;0.0046;2820683402.0;827.217;3.0;0.001;0.0;0.0;10411444979.0;3.053;19761290179.0;1.9;151.0;0.044;1269092510.0;0.1219;3563342620.0;0.3423;3409.848606;1.001;3.406552688
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13129888.0;0.004699999999999999;2820636740.0;820.383;3.0;0.001;0.0;0.0;10417233186.0;3.03;19746430656.0;1.9;151.0;0.044;1263866473.0;0.1213;3564467208.0;0.3422;3438.195086;1.001;3.434855265
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13112989.0;0.0046;2820672915.0;806.543;2.0;0.001;0.0;0.0;10420244652.0;2.98;19761316702.0;1.9;153.0;0.044;1270240214.0;0.1219;3567317254.0;0.3423;3497.236292;1.001;3.493799875
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13201818.0;0.004699999999999999;2820700561.0;770.267;3.0;0.001;0.0;0.0;10490166107.0;2.865;19761650789.0;1.88;148.0;0.04;1301526095.0;0.1241;3650732629.0;0.348;3661.978406;1.001;3.658376703
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13132613.0;0.004699999999999999;2820308772.0;823.355;3.0;0.001;0.0;0.0;10427655290.0;3.044;19760278283.0;1.89;147.0;0.043;1273617070.0;0.12210000000000001;3574959762.0;0.3428;3425.385205;1.001;3.422096339
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13127243.0;0.004699999999999999;2820544122.0;814.748;3.0;0.001;0.0;0.0;10422121187.0;3.011;19761277900.0;1.9;149.0;0.043;1270547735.0;0.1219;3569108832.0;0.3425;3461.861983;1.001;3.458504626
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13140012.0;0.004699999999999999;2819588511.0;794.67;3.0;0.001;1.0;0.0;10426787021.0;2.939;19760765164.0;1.9;147.0;0.041;1273488902.0;0.12210000000000001;3572169343.0;0.34259999999999996;3548.122978;1.001;3.544646369
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13147353.0;0.004699999999999999;2820208464.0;826.901;3.0;0.001;2.0;0.001;10424693225.0;3.057;19758047007.0;1.9;151.0;0.044;1273958067.0;0.1222;3577611943.0;0.3432;3410.577079;1.001;3.407766181
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13132686.0;0.004699999999999999;2820758128.0;824.654;3.0;0.001;0.0;0.0;10421841491.0;3.047;19743297640.0;1.89;152.0;0.044;1268604135.0;0.1217;3568125351.0;0.34240000000000004;3420.535995;1.001;3.417212711
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13128554.0;0.004699999999999999;2820541367.0;812.702;3.0;0.001;0.0;0.0;10417876104.0;3.002;19760149217.0;1.9;152.0;0.044;1268910180.0;0.12179999999999999;3564999490.0;0.3422;3470.573226;1.001;3.467199418
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13136390.0;0.004699999999999999;2820204194.0;810.008;3.0;0.001;1.0;0.0;10467650401.0;3.006;19759184542.0;1.89;150.0;0.043;1282441898.0;0.1225;3620924972.0;0.34590000000000004;3481.701209;1.001;3.478356959
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13160771.0;0.004699999999999999;2820791559.0;753.856;3.0;0.001;0.0;0.0;10420303847.0;2.785;19761880311.0;1.9;148.0;0.04;1269214708.0;0.12179999999999999;3567752061.0;0.34240000000000004;3741.817993;1.001;3.738204757
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13121799.0;0.004699999999999999;2820174808.0;770.02;3.0;0.001;0.0;0.0;10424836987.0;2.846;19759271014.0;1.9;152.0;0.042;1272208303.0;0.122;3577687784.0;0.3432;3662.470538;1.001;3.658943849
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13125202.0;0.004699999999999999;2820583106.0;818.633;3.0;0.001;0.0;0.0;10416553094.0;3.023;19760032902.0;1.9;152.0;0.044;1269053785.0;0.12179999999999999;3566779089.0;0.34240000000000004;3445.481106;1.001;3.442156267
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13153447.0;0.004699999999999999;2820558025.0;792.966;3.0;0.001;0.0;0.0;10423888244.0;2.931;19759454551.0;1.9;148.0;0.042;1270985039.0;0.1219;3568887749.0;0.34240000000000004;3556.973889;1.001;3.553613691
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13172903.0;0.004699999999999999;2820676214.0;806.567;3.0;0.001;0.0;0.0;10423595315.0;2.981;19760745704.0;1.9;148.0;0.042;1272208564.0;0.12210000000000001;3570508261.0;0.3425;3497.137365;1.001;3.493733793
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13489007.0;0.0048;2820569821.0;805.55;2.0;0.001;0.0;0.0;10420734926.0;2.976;19760768129.0;1.9;148.0;0.042;1271305736.0;0.122;3570459200.0;0.34259999999999996;3501.422238;1.001;3.49801112
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13160247.0;0.004699999999999999;2820640282.0;806.209;3.0;0.001;0.0;0.0;10427101812.0;2.98;19760480670.0;1.9;151.0;0.043;1276190682.0;0.12240000000000001;3575398735.0;0.3429;3498.645952;1.001;3.495238531
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13136235.0;0.004699999999999999;2819350431.0;832.647;3.0;0.001;0.0;0.0;10420858839.0;3.078;19761563312.0;1.9;152.0;0.045;1270787496.0;0.1219;3568574414.0;0.34240000000000004;3386.00866;1.001;3.382736509
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13152150.0;0.004699999999999999;2820651248.0;793.089;3.0;0.001;0.0;0.0;10425980047.0;2.931;19760999195.0;1.9;147.0;0.041;1274285399.0;0.1222;3569444877.0;0.34240000000000004;3556.540028;1.001;3.553119681
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13125237.0;0.004699999999999999;2820925874.0;753.552;21.0;0.006;3.0;0.001;10425017495.0;2.785;19752993537.0;1.89;152.0;0.041;1271457712.0;0.122;3571825823.0;0.34259999999999996;3743.507086;1.001;3.739994658
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13096257.0;0.0046;2820724457.0;806.633;3.0;0.001;0.0;0.0;10420730460.0;2.98;19760256614.0;1.9;149.0;0.043;1269683949.0;0.12179999999999999;3568411230.0;0.34240000000000004;3496.913614;1.001;3.49352113
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13121694.0;0.004699999999999999;2820485203.0;814.086;3.0;0.001;0.0;0.0;10419936089.0;3.008;19761438089.0;1.9;151.0;0.044;1273718868.0;0.1222;3575093883.0;0.3431;3464.604111;1.001;3.461237996
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13125957.0;0.004699999999999999;2820707937.0;768.879;3.0;0.001;0.0;0.0;10415095632.0;2.839;19762605317.0;1.9;152.0;0.041;1266696667.0;0.1216;3562615271.0;0.3421;3668.600224;1.001;3.665025236
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 64 -r 10 -t 4000000";"adevs_phold";2;8;64;10;4000000;13138996.0;0.004699999999999999;2820302235.0;694.151;24.0;0.006;1.0;0.0;11254886062.0;2.77;19759296005.0;1.76;148.0;0.036;1442844925.0;0.1282;4413444092.0;0.3921;4062.951937;1.001;4.059307886
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13123112.0;0.0044;2958976293.0;796.795;3.0;0.001;0.0;0.0;11287665763.0;3.04;20590516323.0;1.82;150.0;0.04;1271660557.0;0.1127;4158668859.0;0.36840000000000006;3713.597716;1.001;3.709971552
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13119467.0;0.0044;2958253359.0;788.584;3.0;0.001;0.0;0.0;11285064626.0;3.008;20587690386.0;1.82;153.0;0.041;1270061619.0;0.1125;4157208671.0;0.36840000000000006;3751.347486;1.001;3.74769292
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13130695.0;0.0044;2958948084.0;798.929;3.0;0.001;0.0;0.0;11297108772.0;3.05;20590403524.0;1.82;151.0;0.041;1271327235.0;0.1125;4170052396.0;0.3691;3703.641596;1.001;3.700075471
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13160945.0;0.0044;2958731251.0;712.519;3.0;0.001;0.0;0.0;12671786520.0;3.052;20588968289.0;1.62;154.0;0.037;1557958427.0;0.1229;5565069309.0;0.43920000000000003;4152.491718;1.001;4.14851676
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13148282.0;0.0044;2959021017.0;793.057;3.0;0.001;0.0;0.0;11288739373.0;3.026;20591244227.0;1.82;152.0;0.041;1269829738.0;0.1125;4159205774.0;0.36840000000000006;3731.159885;1.001;3.727515354
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13110592.0;0.0044;2958839216.0;728.403;4.0;0.001;1.0;0.0;12353236146.0;3.041;20589524863.0;1.67;152.0;0.037;1487971521.0;0.12050000000000001;5241123194.0;0.4243;4062.091519;1.001;4.058137881
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13129682.0;0.0044;2959045066.0;777.479;3.0;0.001;0.0;0.0;11283921635.0;2.965;20590805671.0;1.82;153.0;0.04;1269826814.0;0.1125;4157932522.0;0.3685;3805.949581;1.001;3.802205347
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13115325.0;0.0044;2958663081.0;777.328;3.0;0.001;0.0;0.0;11285846248.0;2.965;20589656828.0;1.82;150.0;0.039;1271937550.0;0.1127;4160237764.0;0.3686;3806.197146;1.001;3.802522863
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13128678.0;0.0044;2958931758.0;782.553;4.0;0.001;0.0;0.0;11297336957.0;2.988;20590635816.0;1.82;151.0;0.04;1271428426.0;0.1125;4166542762.0;0.3688;3781.126783;1.001;3.777448052
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13133046.0;0.0044;2957187491.0;763.635;4.0;0.001;0.0;0.0;11295933637.0;2.917;20588588255.0;1.82;146.0;0.038;1270693602.0;0.1125;4165431633.0;0.3688;3872.514101;1.001;3.868953271
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13178306.0;0.0045000000000000005;2959033709.0;806.156;3.0;0.001;0.0;0.0;11296994992.0;3.078;20586236046.0;1.82;148.0;0.04;1272033768.0;0.11259999999999999;4163157848.0;0.3685;3670.546592;1.001;3.6669669
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13143332.0;0.0044;2958978798.0;666.583;3.0;0.001;1.0;0.0;12651888740.0;2.85;20593565389.0;1.63;147.0;0.033;1553886165.0;0.12279999999999999;5548736216.0;0.4386;4439.022964;1.001;4.43463432
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13143254.0;0.0044;2959018661.0;780.309;3.0;0.001;0.0;0.0;11298369872.0;2.979;20590615756.0;1.82;151.0;0.04;1271499326.0;0.1125;4166053691.0;0.36869999999999997;3792.11323;1.001;3.788384234
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13130776.0;0.0044;2959088950.0;781.566;3.0;0.001;0.0;0.0;11285247514.0;2.981;20589838004.0;1.82;151.0;0.04;1269110402.0;0.1125;4155993483.0;0.36829999999999996;3786.102822;1.001;3.782392952
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13137628.0;0.0044;2958534637.0;774.36;3.0;0.001;0.0;0.0;11296472578.0;2.957;20588342291.0;1.82;148.0;0.039;1272451580.0;0.11259999999999999;4166413751.0;0.3688;3820.619681;1.001;3.817020278
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13144868.0;0.0044;2958421578.0;725.133;3.0;0.001;0.0;0.0;11298077195.0;2.769;20587539578.0;1.82;151.0;0.037;1270607421.0;0.1125;4164480552.0;0.3686;4079.831601;1.001;4.076047095
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13140448.0;0.0044;2957654709.0;729.685;3.0;0.001;0.0;0.0;11287673626.0;2.785;20591624249.0;1.82;152.0;0.038;1271526162.0;0.11259999999999999;4158019700.0;0.36840000000000006;4053.330723;1.001;4.049318136
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13151285.0;0.0044;2957255010.0;789.414;3.0;0.001;0.0;0.0;11297813411.0;3.016;20586887340.0;1.82;153.0;0.041;1272347716.0;0.11259999999999999;4165445464.0;0.36869999999999997;3746.139374;1.001;3.742966382
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13193524.0;0.0045000000000000005;2959027008.0;781.321;3.0;0.001;0.0;0.0;11291262124.0;2.981;20590564589.0;1.82;150.0;0.04;1271137313.0;0.11259999999999999;4161481264.0;0.3686;3787.211504;1.001;3.783501894
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13120284.0;0.0044;2959241051.0;713.541;4.0;0.001;1.0;0.0;12312738332.0;2.969;20592367970.0;1.67;151.0;0.036;1482549986.0;0.1204;5202939603.0;0.4226;4147.263736;1.001;4.143209155
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13127160.0;0.0044;2958224637.0;753.615;3.0;0.001;0.0;0.0;11378729350.0;2.899;20588558339.0;1.81;152.0;0.039;1307419933.0;0.1149;4245017685.0;0.37310000000000004;3925.379021;1.001;3.921708913
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13144626.0;0.0044;2959012359.0;783.265;3.0;0.001;0.0;0.0;11311346298.0;2.994;20591347528.0;1.82;152.0;0.04;1278475702.0;0.113;4181558780.0;0.3697;3777.790697;1.001;3.774096063
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13114191.0;0.0044;2956944225.0;723.039;3.0;0.001;0.0;0.0;11288021284.0;2.76;20589919005.0;1.82;147.0;0.036;1269868500.0;0.1125;4156605962.0;0.3682;4089.60433;1.001;4.085600212
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13168353.0;0.0044;2959214645.0;791.703;3.0;0.001;0.0;0.0;11297617961.0;3.023;20590367882.0;1.82;149.0;0.04;1269175439.0;0.11230000000000001;4163895203.0;0.3686;3737.785898;1.001;3.734133187
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13138997.0;0.0044;2958925308.0;780.915;3.0;0.001;0.0;0.0;11287821919.0;2.979;20591834921.0;1.82;149.0;0.039;1273475363.0;0.1128;4163985839.0;0.3689;3789.051394;1.001;3.785343974
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13117317.0;0.0044;2958972739.0;793.261;3.0;0.001;0.0;0.0;11285968894.0;3.026;20590802724.0;1.82;153.0;0.041;1271467529.0;0.1127;4157611495.0;0.36840000000000006;3730.138593;1.001;3.726509945
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13154143.0;0.0044;2959026090.0;780.567;4.0;0.001;1.0;0.0;11298736468.0;2.981;20591371335.0;1.82;150.0;0.04;1274731101.0;0.1128;4167669374.0;0.3689;3790.867389;1.001;3.787183412
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13149209.0;0.0044;2959161985.0;743.676;3.0;0.001;0.0;0.0;11295813274.0;2.839;20576282368.0;1.82;152.0;0.038;1269735861.0;0.1124;4164308586.0;0.36869999999999997;3979.100686;1.001;3.975196714
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13136932.0;0.0044;2958955951.0;803.3;3.0;0.001;0.0;0.0;11285638986.0;3.064;20590059770.0;1.82;152.0;0.041;1270301263.0;0.11259999999999999;4153715348.0;0.36810000000000004;3683.501791;1.001;3.679907098
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13120483.0;0.0044;2958727345.0;729.06;3.0;0.001;0.0;0.0;11288415121.0;2.782;20591139886.0;1.82;151.0;0.037;1265158702.0;0.1121;4160486060.0;0.3686;4058.276789;1.001;4.054338722
"./build/Benchmark/adevs_phold classic -n 2 -s 8 -i 256 -r 10 -t 4000000";"adevs_phold";2;8;256;10;4000000;13118248.0;0.0044;2958828027.0;806.785;3.0;0.001;0.0;0.0;11284831249.0;3.077;20591152433.0;1.82;151.0;0.041;1269705608.0;0.1125;4157092331.0;0.36840000000000006;3667.430852;1.001;3.663850267
